topic,word,weight
6,are,0.023721553062296265
6,wooden,0.022315584552696825
7,chess,0.02118814749801826
7,in,0.020851604414262297
7,of,0.020751279173852777
7,шахматист,0.020263750236302346
7,на,0.019640786322290323
7,шахматы,0.018563148732907073
7,pisa,0.018561504946677077
7,maths,0.01823737521267211
7,is,0.018149048645729176
7,the,0.017593605564803143
8,quote,0.06910803903811603
8,you,0.05233223821955339
8,chess,0.04047517116399776
8,your,0.03534954123360606
8,it,0.034271469959078975
8,mansoyz_original,0.03337182466691541
8,on,0.03251489412240103
8,follow,0.03181458711024546
8,image,0.029488921863651686
8,and,0.028052906929462856
9,drawing,0.09908334572337661
9,painting,0.06261360645159199
9,100,0.0564735333810863
9,chess,0.04779031590045505
9,of,0.0421102286911546
9,illustration,0.0399392860418701
9,art,0.039731967699437994
9,image,0.03770884266295771
9,description,0.03761475841252808
9,with,0.03607161250201268
10,man,0.04532916904656356
10,is,0.03584649163297317
10,there,0.03021088103442007
10,description,0.03002209364029739
10,standing,0.02977206661521675
10,image,0.02918515071045119
10,in,0.026400227593486748
10,with,0.02350239746303577
10,chess,0.02257483150656352
10,not,0.021141291435021935
11,chess,0.07144399774829166
11,table,0.057222766784637634
11,sitting,0.05433999282685064
11,playing,0.05126606130157954
11,is,0.0510857787282036
11,two,0.05046836774245458
11,boy,0.04715304105876392
11,at,0.045848555445076135
11,description,0.0449245396394
11,image,0.043672152771306184
12,chess,0.0680502791427849
12,on,0.04232267496399143
12,description,0.03859539178965027
12,image,0.037519446165403925
12,pieces,0.036200704443386085
12,board,0.03539985299440428
12,view,0.02974710051753575
12,filmphotography,0.02948221166172053
12,city,0.028585608506995402
12,bnw,0.02829128135843723
13,satranç,0.0768735019519723
13,və,0.053643879052284085
13,üçün,0.041143771272970586
13,bu,0.03678271566662944
13,ve,0.03661390365699665
13,satranc,0.03272673775744115
13,bir,0.02627336833330674
13,gm,0.026021769353392295
13,chess,0.025102648868081195
13,poster,0.023348850531420152
14,and,0.10129002880204274
14,people,0.05740229000745709
14,the,0.05127593744185464
14,some,0.04727183039814452
14,new,0.04715375556229155
14,ways,0.04330581589980551
14,earth,0.03343633631628783
14,heal,0.03134388194677772
14,listened,0.03134388194677772
14,healed,0.03134388194677772
15,the,0.04866624546396427
15,your,0.04397336303771077
15,chess,0.042683776284401016
15,cheating,0.03474863313722884
15,to,0.03409179571992213
15,chesscrestacademy,0.03319512114201121
15,in,0.032356120752324795
15,zugzwang,0.029777982427495322
15,with,0.02892977707555467
15,chesstricks,0.028263416070004457
16,food,0.07185276861215052
16,vegetables,0.05317839373927908
16,foodstagram,0.04397828814494591
16,combo,0.04397828814494591
16,foodie,0.041370084969604703
16,plate,0.040378909399851774
16,of,0.03526871397191013
16,glass,0.0350697576394608
16,foodlover12370,0.034372175914791726
16,instafood,0.034372175914791726
17,zarashah05,0.11201006088946544
17,shoot,0.11201006088946544
17,course,0.09773393412330057
17,details,0.09121049535602546
17,woman,0.07800837871241424
17,dress,0.06860971770554217
17,immortalgame,0.06276259633418041
17,iuic,0.06276259633418041
17,iuisbcampus,0.06276259633418041
17,iv,0.06276259633418041
18,chess,0.08629701141329954
18,aiart,0.08201759374409036
18,pieces,0.057809341090734004
18,aigenerated,0.04916692185423173
18,ai,0.04851810014648661
18,aiartcommunity,0.04666619616124309
18,with,0.04342403263269587
18,image,0.04172669588902065
18,description,0.03962150110699298
18,aiartworks,0.03732126330756639
19,the,0.0749826792182506
19,elo,0.0736445888485327
19,system,0.07153682246740024
19,rating,0.06233287457148773
19,chess,0.05961366598025796
19,skill,0.04677976518159038
19,and,0.04415411856797907
19,of,0.040770423262390526
19,it,0.03667101512630879
19,board,0.03244239692145405
